Contestant Key,Season,Position,Location,Name,Age,Sex,Partner,Kids,Weight,City,State/Province,Country,Duration,Reason for leaving,Reason1,Reason2,Items
48,6,9,"Great Slave Lake, Northwest Territory, Canada",Donny Dust,38,Male,Yes,Yes,Heavy,Monument,Colorado,United States,8,Food poisoning,Injury,Mistake,Fishing line and hooks
48,6,9,"Great Slave Lake, Northwest Territory, Canada",Donny Dust,38,Male,Yes,Yes,Heavy,Monument,Colorado,United States,8,Food poisoning,Injury,Mistake,Axe
49,6,10,"Great Slave Lake, Northwest Territory, Canada",Tim Backus,55,Male,No,Yes,Heavy,Lubbock,Texas,United States,4,Broken ankle,Injury,Mistake,Saw
49,6,10,"Great Slave Lake, Northwest Territory, Canada",Tim Backus,55,Male,No,Yes,Heavy,Lubbock,Texas,United States,4,Broken ankle,Injury,Mistake,Sleeping bag
49,6,10,"Great Slave Lake, Northwest Territory, Canada",Tim Backus,55,Male,No,Yes,Heavy,Lubbock,Texas,United States,4,Broken ankle,Injury,Mistake,Axe
49,6,10,"Great Slave Lake, Northwest Territory, Canada",Tim Backus,55,Male,No,Yes,Heavy,Lubbock,Texas,United States,4,Broken ankle,Injury,Mistake,Knife
49,6,10,"Great Slave Lake, Northwest Territory, Canada",Tim Backus,55,Male,No,Yes,Heavy,Lubbock,Texas,United States,4,Broken ankle,Injury,Mistake,Fishing line and hooks
49,6,10,"Great Slave Lake, Northwest Territory, Canada",Tim Backus,55,Male,No,Yes,Heavy,Lubbock,Texas,United States,4,Broken ankle,Injury,Mistake,Bow and arrows
49,6,10,"Great Slave Lake, Northwest Territory, Canada",Tim Backus,55,Male,No,Yes,Heavy,Lubbock,Texas,United States,4,Broken ankle,Injury,Mistake,Ferro rod
49,6,10,"Great Slave Lake, Northwest Territory, Canada",Tim Backus,55,Male,No,Yes,Heavy,Lubbock,Texas,United States,4,Broken ankle,Injury,Mistake,Pot
49,6,10,"Great Slave Lake, Northwest Territory, Canada",Tim Backus,55,Male,No,Yes,Heavy,Lubbock,Texas,United States,4,Broken ankle,Injury,Mistake,Shovel
49,6,10,"Great Slave Lake, Northwest Territory, Canada",Tim Backus,55,Male,No,Yes,Heavy,Lubbock,Texas,United States,4,Broken ankle,Injury,Mistake,Paracord
50,7,1,"Great Slave Lake, Northwest Territory, Canada",Roland Welker,47,Male,No,No,Medium,Red Devil,Alaska,United States,100,Victor,Won,Won,Saw
50,7,1,"Great Slave Lake, Northwest Territory, Canada",Roland Welker,47,Male,No,No,Medium,Red Devil,Alaska,United States,100,Victor,Won,Won,Ferro rod
50,7,1,"Great Slave Lake, Northwest Territory, Canada",Roland Welker,47,Male,No,No,Medium,Red Devil,Alaska,United States,100,Victor,Won,Won,Gill net
50,7,1,"Great Slave Lake, Northwest Territory, Canada",Roland Welker,47,Male,No,No,Medium,Red Devil,Alaska,United States,100,Victor,Won,Won,Pot
50,7,1,"Great Slave Lake, Northwest Territory, Canada",Roland Welker,47,Male,No,No,Medium,Red Devil,Alaska,United States,100,Victor,Won,Won,Snare wire
50,7,1,"Great Slave Lake, Northwest Territory, Canada",Roland Welker,47,Male,No,No,Medium,Red Devil,Alaska,United States,100,Victor,Won,Won,Axe
50,7,1,"Great Slave Lake, Northwest Territory, Canada",Roland Welker,47,Male,No,No,Medium,Red Devil,Alaska,United States,100,Victor,Won,Won,Multitool
50,7,1,"Great Slave Lake, Northwest Territory, Canada",Roland Welker,47,Male,No,No,Medium,Red Devil,Alaska,United States,100,Victor,Won,Won,Knife
50,7,1,"Great Slave Lake, Northwest Territory, Canada",Roland Welker,47,Male,No,No,Medium,Red Devil,Alaska,United States,100,Victor,Won,Won,Bow and arrows
50,7,1,"Great Slave Lake, Northwest Territory, Canada",Roland Welker,47,Male,No,No,Medium,Red Devil,Alaska,United States,100,Victor,Won,Won,Sleeping bag
51,7,2,"Great Slave Lake, Northwest Territory, Canada",Callie Russell,31,Female,No,No,Light,Flathead Valley,Montana,United States,89,Frostbite of the toes,Cold,Environment,Axe
51,7,2,"Great Slave Lake, Northwest Territory, Canada",Callie Russell,31,Female,No,No,Light,Flathead Valley,Montana,United States,89,Frostbite of the toes,Cold,Environment,Knife
51,7,2,"Great Slave Lake, Northwest Territory, Canada",Callie Russell,31,Female,No,No,Light,Flathead Valley,Montana,United States,89,Frostbite of the toes,Cold,Environment,Pot
51,7,2,"Great Slave Lake, Northwest Territory, Canada",Callie Russell,31,Female,No,No,Light,Flathead Valley,Montana,United States,89,Frostbite of the toes,Cold,Environment,Ferro rod
51,7,2,"Great Slave Lake, Northwest Territory, Canada",Callie Russell,31,Female,No,No,Light,Flathead Valley,Montana,United States,89,Frostbite of the toes,Cold,Environment,Sleeping bag
51,7,2,"Great Slave Lake, Northwest Territory, Canada",Callie Russell,31,Female,No,No,Light,Flathead Valley,Montana,United States,89,Frostbite of the toes,Cold,Environment,Saw
51,7,2,"Great Slave Lake, Northwest Territory, Canada",Callie Russell,31,Female,No,No,Light,Flathead Valley,Montana,United States,89,Frostbite of the toes,Cold,Environment,Snare wire
51,7,2,"Great Slave Lake, Northwest Territory, Canada",Callie Russell,31,Female,No,No,Light,Flathead Valley,Montana,United States,89,Frostbite of the toes,Cold,Environment,Fishing line and hooks
51,7,2,"Great Slave Lake, Northwest Territory, Canada",Callie Russell,31,Female,No,No,Light,Flathead Valley,Montana,United States,89,Frostbite of the toes,Cold,Environment,Bow and arrows
51,7,2,"Great Slave Lake, Northwest Territory, Canada",Callie Russell,31,Female,No,No,Light,Flathead Valley,Montana,United States,89,Frostbite of the toes,Cold,Environment,Paracord
52,7,3,"Great Slave Lake, Northwest Territory, Canada",Kielyn Marrone,33,Female,Yes,No,Medium,Espanola,Ontario,Canada,80,Starvation,Food,Environment,Snare wire
52,7,3,"Great Slave Lake, Northwest Territory, Canada",Kielyn Marrone,33,Female,Yes,No,Medium,Espanola,Ontario,Canada,80,Starvation,Food,Environment,Fishing line and hooks
52,7,3,"Great Slave Lake, Northwest Territory, Canada",Kielyn Marrone,33,Female,Yes,No,Medium,Espanola,Ontario,Canada,80,Starvation,Food,Environment,Gill net
52,7,3,"Great Slave Lake, Northwest Territory, Canada",Kielyn Marrone,33,Female,Yes,No,Medium,Espanola,Ontario,Canada,80,Starvation,Food,Environment,Axe
52,7,3,"Great Slave Lake, Northwest Territory, Canada",Kielyn Marrone,33,Female,Yes,No,Medium,Espanola,Ontario,Canada,80,Starvation,Food,Environment,Pot
52,7,3,"Great Slave Lake, Northwest Territory, Canada",Kielyn Marrone,33,Female,Yes,No,Medium,Espanola,Ontario,Canada,80,Starvation,Food,Environment,Sleeping bag
52,7,3,"Great Slave Lake, Northwest Territory, Canada",Kielyn Marrone,33,Female,Yes,No,Medium,Espanola,Ontario,Canada,80,Starvation,Food,Environment,Paracord
52,7,3,"Great Slave Lake, Northwest Territory, Canada",Kielyn Marrone,33,Female,Yes,No,Medium,Espanola,Ontario,Canada,80,Starvation,Food,Environment,Ferro rod
52,7,3,"Great Slave Lake, Northwest Territory, Canada",Kielyn Marrone,33,Female,Yes,No,Medium,Espanola,Ontario,Canada,80,Starvation,Food,Environment,Bow and arrows
52,7,3,"Great Slave Lake, Northwest Territory, Canada",Kielyn Marrone,33,Female,Yes,No,Medium,Espanola,Ontario,Canada,80,Starvation,Food,Environment,Multitool
53,7,4,"Great Slave Lake, Northwest Territory, Canada",Amós Rodriguez,40,Male,No,No,Medium,Indianapolis,Indiana,United States,58,Starvation,Food,Environment,Bow and arrows
53,7,4,"Great Slave Lake, Northwest Territory, Canada",Amós Rodriguez,40,Male,No,No,Medium,Indianapolis,Indiana,United States,58,Starvation,Food,Environment,Gill net
53,7,4,"Great Slave Lake, Northwest Territory, Canada",Amós Rodriguez,40,Male,No,No,Medium,Indianapolis,Indiana,United States,58,Starvation,Food,Environment,Fishing line and hooks
53,7,4,"Great Slave Lake, Northwest Territory, Canada",Amós Rodriguez,40,Male,No,No,Medium,Indianapolis,Indiana,United States,58,Starvation,Food,Environment,Multitool
53,7,4,"Great Slave Lake, Northwest Territory, Canada",Amós Rodriguez,40,Male,No,No,Medium,Indianapolis,Indiana,United States,58,Starvation,Food,Environment,Axe
53,7,4,"Great Slave Lake, Northwest Territory, Canada",Amós Rodriguez,40,Male,No,No,Medium,Indianapolis,Indiana,United States,58,Starvation,Food,Environment,Food ration
53,7,4,"Great Slave Lake, Northwest Territory, Canada",Amós Rodriguez,40,Male,No,No,Medium,Indianapolis,Indiana,United States,58,Starvation,Food,Environment,Ferro rod
53,7,4,"Great Slave Lake, Northwest Territory, Canada",Amós Rodriguez,40,Male,No,No,Medium,Indianapolis,Indiana,United States,58,Starvation,Food,Environment,Pot
53,7,4,"Great Slave Lake, Northwest Territory, Canada",Amós Rodriguez,40,Male,No,No,Medium,Indianapolis,Indiana,United States,58,Starvation,Food,Environment,Paracord
53,7,4,"Great Slave Lake, Northwest Territory, Canada",Amós Rodriguez,40,Male,No,No,Medium,Indianapolis,Indiana,United States,58,Starvation,Food,Environment,Sleeping bag
54,7,5,"Great Slave Lake, Northwest Territory, Canada",Mark D'Ambrosio,33,Male,No,Yes,Medium,Vancouver,Washington,United States,44,Effects of trichinosis infection,Injury,Mistake,Saw
54,7,5,"Great Slave Lake, Northwest Territory, Canada",Mark D'Ambrosio,33,Male,No,Yes,Medium,Vancouver,Washington,United States,44,Effects of trichinosis infection,Injury,Mistake,Sleeping bag
54,7,5,"Great Slave Lake, Northwest Territory, Canada",Mark D'Ambrosio,33,Male,No,Yes,Medium,Vancouver,Washington,United States,44,Effects of trichinosis infection,Injury,Mistake,Ferro rod
54,7,5,"Great Slave Lake, Northwest Territory, Canada",Mark D'Ambrosio,33,Male,No,Yes,Medium,Vancouver,Washington,United States,44,Effects of trichinosis infection,Injury,Mistake,Paracord
54,7,5,"Great Slave Lake, Northwest Territory, Canada",Mark D'Ambrosio,33,Male,No,Yes,Medium,Vancouver,Washington,United States,44,Effects of trichinosis infection,Injury,Mistake,Multitool
54,7,5,"Great Slave Lake, Northwest Territory, Canada",Mark D'Ambrosio,33,Male,No,Yes,Medium,Vancouver,Washington,United States,44,Effects of trichinosis infection,Injury,Mistake,Pot
54,7,5,"Great Slave Lake, Northwest Territory, Canada",Mark D'Ambrosio,33,Male,No,Yes,Medium,Vancouver,Washington,United States,44,Effects of trichinosis infection,Injury,Mistake,Axe
54,7,5,"Great Slave Lake, Northwest Territory, Canada",Mark D'Ambrosio,33,Male,No,Yes,Medium,Vancouver,Washington,United States,44,Effects of trichinosis infection,Injury,Mistake,Snare wire
54,7,5,"Great Slave Lake, Northwest Territory, Canada",Mark D'Ambrosio,33,Male,No,Yes,Medium,Vancouver,Washington,United States,44,Effects of trichinosis infection,Injury,Mistake,Fishing line and hooks
54,7,5,"Great Slave Lake, Northwest Territory, Canada",Mark D'Ambrosio,33,Male,No,Yes,Medium,Vancouver,Washington,United States,44,Effects of trichinosis infection,Injury,Mistake,Bow and arrows
55,7,6,"Great Slave Lake, Northwest Territory, Canada",Joe Nicholas,31,Male,No,No,Light,Redding,California,United States,44,Starvation,Food,Environment,Sleeping bag
55,7,6,"Great Slave Lake, Northwest Territory, Canada",Joe Nicholas,31,Male,No,No,Light,Redding,California,United States,44,Starvation,Food,Environment,Paracord
55,7,6,"Great Slave Lake, Northwest Territory, Canada",Joe Nicholas,31,Male,No,No,Light,Redding,California,United States,44,Starvation,Food,Environment,Pot
55,7,6,"Great Slave Lake, Northwest Territory, Canada",Joe Nicholas,31,Male,No,No,Light,Redding,California,United States,44,Starvation,Food,Environment,Fishing line and hooks
55,7,6,"Great Slave Lake, Northwest Territory, Canada",Joe Nicholas,31,Male,No,No,Light,Redding,California,United States,44,Starvation,Food,Environment,Snare wire
55,7,6,"Great Slave Lake, Northwest Territory, Canada",Joe Nicholas,31,Male,No,No,Light,Redding,California,United States,44,Starvation,Food,Environment,Canteen
55,7,6,"Great Slave Lake, Northwest Territory, Canada",Joe Nicholas,31,Male,No,No,Light,Redding,California,United States,44,Starvation,Food,Environment,Saw
55,7,6,"Great Slave Lake, Northwest Territory, Canada",Joe Nicholas,31,Male,No,No,Light,Redding,California,United States,44,Starvation,Food,Environment,Axe
55,7,6,"Great Slave Lake, Northwest Territory, Canada",Joe Nicholas,31,Male,No,No,Light,Redding,California,United States,44,Starvation,Food,Environment,Knife
55,7,6,"Great Slave Lake, Northwest Territory, Canada",Joe Nicholas,31,Male,No,No,Light,Redding,California,United States,44,Starvation,Food,Environment,Ferro rod
56,7,7,"Great Slave Lake, Northwest Territory, Canada",Joel Van Der Loon,34,Male,Yes,Yes,Light,Sisters,Oregon,United States,40,Starvation,Food,Environment,Multitool
56,7,7,"Great Slave Lake, Northwest Territory, Canada",Joel Van Der Loon,34,Male,Yes,Yes,Light,Sisters,Oregon,United States,40,Starvation,Food,Environment,Bow and arrows
56,7,7,"Great Slave Lake, Northwest Territory, Canada",Joel Van Der Loon,34,Male,Yes,Yes,Light,Sisters,Oregon,United States,40,Starvation,Food,Environment,Fishing line and hooks
56,7,7,"Great Slave Lake, Northwest Territory, Canada",Joel Van Der Loon,34,Male,Yes,Yes,Light,Sisters,Oregon,United States,40,Starvation,Food,Environment,Snare wire
56,7,7,"Great Slave Lake, Northwest Territory, Canada",Joel Van Der Loon,34,Male,Yes,Yes,Light,Sisters,Oregon,United States,40,Starvation,Food,Environment,Axe
56,7,7,"Great Slave Lake, Northwest Territory, Canada",Joel Van Der Loon,34,Male,Yes,Yes,Light,Sisters,Oregon,United States,40,Starvation,Food,Environment,Saw
56,7,7,"Great Slave Lake, Northwest Territory, Canada",Joel Van Der Loon,34,Male,Yes,Yes,Light,Sisters,Oregon,United States,40,Starvation,Food,Environment,Ferro rod
56,7,7,"Great Slave Lake, Northwest Territory, Canada",Joel Van Der Loon,34,Male,Yes,Yes,Light,Sisters,Oregon,United States,40,Starvation,Food,Environment,Pot
56,7,7,"Great Slave Lake, Northwest Territory, Canada",Joel Van Der Loon,34,Male,Yes,Yes,Light,Sisters,Oregon,United States,40,Starvation,Food,Environment,Sleeping bag
56,7,7,"Great Slave Lake, Northwest Territory, Canada",Joel Van Der Loon,34,Male,Yes,Yes,Light,Sisters,Oregon,United States,40,Starvation,Food,Environment,Gill net
57,7,8,"Great Slave Lake, Northwest Territory, Canada",Keith Syers,45,Male,Yes,Yes,Medium,Sturgis,Kentucky,United States,22,"Food poisoning, infection",Injury,Mistake,Knife
57,7,8,"Great Slave Lake, Northwest Territory, Canada",Keith Syers,45,Male,Yes,Yes,Medium,Sturgis,Kentucky,United States,22,"Food poisoning, infection",Injury,Mistake,Axe
57,7,8,"Great Slave Lake, Northwest Territory, Canada",Keith Syers,45,Male,Yes,Yes,Medium,Sturgis,Kentucky,United States,22,"Food poisoning, infection",Injury,Mistake,Bow and arrows
57,7,8,"Great Slave Lake, Northwest Territory, Canada",Keith Syers,45,Male,Yes,Yes,Medium,Sturgis,Kentucky,United States,22,"Food poisoning, infection",Injury,Mistake,Pot
57,7,8,"Great Slave Lake, Northwest Territory, Canada",Keith Syers,45,Male,Yes,Yes,Medium,Sturgis,Kentucky,United States,22,"Food poisoning, infection",Injury,Mistake,Ferro rod
57,7,8,"Great Slave Lake, Northwest Territory, Canada",Keith Syers,45,Male,Yes,Yes,Medium,Sturgis,Kentucky,United States,22,"Food poisoning, infection",Injury,Mistake,Multitool
57,7,8,"Great Slave Lake, Northwest Territory, Canada",Keith Syers,45,Male,Yes,Yes,Medium,Sturgis,Kentucky,United States,22,"Food poisoning, infection",Injury,Mistake,Fishing line and hooks
57,7,8,"Great Slave Lake, Northwest Territory, Canada",Keith Syers,45,Male,Yes,Yes,Medium,Sturgis,Kentucky,United States,22,"Food poisoning, infection",Injury,Mistake,Sleeping bag
57,7,8,"Great Slave Lake, Northwest Territory, Canada",Keith Syers,45,Male,Yes,Yes,Medium,Sturgis,Kentucky,United States,22,"Food poisoning, infection",Injury,Mistake,Paracord
57,7,8,"Great Slave Lake, Northwest Territory, Canada",Keith Syers,45,Male,Yes,Yes,Medium,Sturgis,Kentucky,United States,22,"Food poisoning, infection",Injury,Mistake,Snare wire
58,7,9,"Great Slave Lake, Northwest Territory, Canada",Correy Hawk,30,Male,No,No,Medium,Plattsmouth,Nebraska,United States,12,"Torn Meniscus, partially torn MCL",Injury,Mistake,Sleeping bag
58,7,9,"Great Slave Lake, Northwest Territory, Canada",Correy Hawk,30,Male,No,No,Medium,Plattsmouth,Nebraska,United States,12,"Torn Meniscus, partially torn MCL",Injury,Mistake,Pot
58,7,9,"Great Slave Lake, Northwest Territory, Canada",Correy Hawk,30,Male,No,No,Medium,Plattsmouth,Nebraska,United States,12,"Torn Meniscus, partially torn MCL",Injury,Mistake,Ferro rod
58,7,9,"Great Slave Lake, Northwest Territory, Canada",Correy Hawk,30,Male,No,No,Medium,Plattsmouth,Nebraska,United States,12,"Torn Meniscus, partially torn MCL",Injury,Mistake,Fishing line and hooks
58,7,9,"Great Slave Lake, Northwest Territory, Canada",Correy Hawk,30,Male,No,No,Medium,Plattsmouth,Nebraska,United States,12,"Torn Meniscus, partially torn MCL",Injury,Mistake,Bow and arrows
58,7,9,"Great Slave Lake, Northwest Territory, Canada",Correy Hawk,30,Male,No,No,Medium,Plattsmouth,Nebraska,United States,12,"Torn Meniscus, partially torn MCL",Injury,Mistake,Snare wire
58,7,9,"Great Slave Lake, Northwest Territory, Canada",Correy Hawk,30,Male,No,No,Medium,Plattsmouth,Nebraska,United States,12,"Torn Meniscus, partially torn MCL",Injury,Mistake,Multitool
58,7,9,"Great Slave Lake, Northwest Territory, Canada",Correy Hawk,30,Male,No,No,Medium,Plattsmouth,Nebraska,United States,12,"Torn Meniscus, partially torn MCL",Injury,Mistake,Paracord
58,7,9,"Great Slave Lake, Northwest Territory, Canada",Correy Hawk,30,Male,No,No,Medium,Plattsmouth,Nebraska,United States,12,"Torn Meniscus, partially torn MCL",Injury,Mistake,Saw
58,7,9,"Great Slave Lake, Northwest Territory, Canada",Correy Hawk,30,Male,No,No,Medium,Plattsmouth,Nebraska,United States,12,"Torn Meniscus, partially torn MCL",Injury,Mistake,Axe
59,7,10,"Great Slave Lake, Northwest Territory, Canada",Shawn Helton,43,Male,Yes,Yes,Medium,Henry,Tennessee,United States,10,Lost fire starter,Lack of Fire,Mistake,Paracord
59,7,10,"Great Slave Lake, Northwest Territory, Canada",Shawn Helton,43,Male,Yes,Yes,Medium,Henry,Tennessee,United States,10,Lost fire starter,Lack of Fire,Mistake,Sleeping bag
59,7,10,"Great Slave Lake, Northwest Territory, Canada",Shawn Helton,43,Male,Yes,Yes,Medium,Henry,Tennessee,United States,10,Lost fire starter,Lack of Fire,Mistake,Saw
59,7,10,"Great Slave Lake, Northwest Territory, Canada",Shawn Helton,43,Male,Yes,Yes,Medium,Henry,Tennessee,United States,10,Lost fire starter,Lack of Fire,Mistake,Axe
59,7,10,"Great Slave Lake, Northwest Territory, Canada",Shawn Helton,43,Male,Yes,Yes,Medium,Henry,Tennessee,United States,10,Lost fire starter,Lack of Fire,Mistake,Multitool
59,7,10,"Great Slave Lake, Northwest Territory, Canada",Shawn Helton,43,Male,Yes,Yes,Medium,Henry,Tennessee,United States,10,Lost fire starter,Lack of Fire,Mistake,Ferro rod
59,7,10,"Great Slave Lake, Northwest Territory, Canada",Shawn Helton,43,Male,Yes,Yes,Medium,Henry,Tennessee,United States,10,Lost fire starter,Lack of Fire,Mistake,Fishing line and hooks
59,7,10,"Great Slave Lake, Northwest Territory, Canada",Shawn Helton,43,Male,Yes,Yes,Medium,Henry,Tennessee,United States,10,Lost fire starter,Lack of Fire,Mistake,Cooking pot
59,7,10,"Great Slave Lake, Northwest Territory, Canada",Shawn Helton,43,Male,Yes,Yes,Medium,Henry,Tennessee,United States,10,Lost fire starter,Lack of Fire,Mistake,Scotch eyed auger
59,7,10,"Great Slave Lake, Northwest Territory, Canada",Shawn Helton,43,Male,Yes,Yes,Medium,Henry,Tennessee,United States,10,Lost fire starter,Lack of Fire,Mistake,Bow and arrows
60,8,1,"Chilko Lake, British Columbia, Canada",Clay Hayes,40,Male,Yes,Yes,Light,Kendrick,Idaho,United States,74,Victor,Won,Won,Bow and arrows
60,8,1,"Chilko Lake, British Columbia, Canada",Clay Hayes,40,Male,Yes,Yes,Light,Kendrick,Idaho,United States,74,Victor,Won,Won,Sleeping bag
60,8,1,"Chilko Lake, British Columbia, Canada",Clay Hayes,40,Male,Yes,Yes,Light,Kendrick,Idaho,United States,74,Victor,Won,Won,Pot
60,8,1,"Chilko Lake, British Columbia, Canada",Clay Hayes,40,Male,Yes,Yes,Light,Kendrick,Idaho,United States,74,Victor,Won,Won,Axe
60,8,1,"Chilko Lake, British Columbia, Canada",Clay Hayes,40,Male,Yes,Yes,Light,Kendrick,Idaho,United States,74,Victor,Won,Won,Saw
60,8,1,"Chilko Lake, British Columbia, Canada",Clay Hayes,40,Male,Yes,Yes,Light,Kendrick,Idaho,United States,74,Victor,Won,Won,Multitool
60,8,1,"Chilko Lake, British Columbia, Canada",Clay Hayes,40,Male,Yes,Yes,Light,Kendrick,Idaho,United States,74,Victor,Won,Won,Paracord
60,8,1,"Chilko Lake, British Columbia, Canada",Clay Hayes,40,Male,Yes,Yes,Light,Kendrick,Idaho,United States,74,Victor,Won,Won,Fishing line and hooks
60,8,1,"Chilko Lake, British Columbia, Canada",Clay Hayes,40,Male,Yes,Yes,Light,Kendrick,Idaho,United States,74,Victor,Won,Won,Snare wire
60,8,1,"Chilko Lake, British Columbia, Canada",Clay Hayes,40,Male,Yes,Yes,Light,Kendrick,Idaho,United States,74,Victor,Won,Won,Ferro rod
61,8,2,"Chilko Lake, British Columbia, Canada",Biko Wright,29,Male,Yes,Yes,Heavy,Otis,Oregon,United States,73,"Starvation, heart palpitations",Food,Environment,Sleeping bag
61,8,2,"Chilko Lake, British Columbia, Canada",Biko Wright,29,Male,Yes,Yes,Heavy,Otis,Oregon,United States,73,"Starvation, heart palpitations",Food,Environment,Multitool
61,8,2,"Chilko Lake, British Columbia, Canada",Biko Wright,29,Male,Yes,Yes,Heavy,Otis,Oregon,United States,73,"Starvation, heart palpitations",Food,Environment,Axe
61,8,2,"Chilko Lake, British Columbia, Canada",Biko Wright,29,Male,Yes,Yes,Heavy,Otis,Oregon,United States,73,"Starvation, heart palpitations",Food,Environment,Saw
61,8,2,"Chilko Lake, British Columbia, Canada",Biko Wright,29,Male,Yes,Yes,Heavy,Otis,Oregon,United States,73,"Starvation, heart palpitations",Food,Environment,Pot
61,8,2,"Chilko Lake, British Columbia, Canada",Biko Wright,29,Male,Yes,Yes,Heavy,Otis,Oregon,United States,73,"Starvation, heart palpitations",Food,Environment,Ferro rod
61,8,2,"Chilko Lake, British Columbia, Canada",Biko Wright,29,Male,Yes,Yes,Heavy,Otis,Oregon,United States,73,"Starvation, heart palpitations",Food,Environment,Fishing line and hooks
61,8,2,"Chilko Lake, British Columbia, Canada",Biko Wright,29,Male,Yes,Yes,Heavy,Otis,Oregon,United States,73,"Starvation, heart palpitations",Food,Environment,Snare wire
61,8,2,"Chilko Lake, British Columbia, Canada",Biko Wright,29,Male,Yes,Yes,Heavy,Otis,Oregon,United States,73,"Starvation, heart palpitations",Food,Environment,Paracord
61,8,2,"Chilko Lake, British Columbia, Canada",Biko Wright,29,Male,Yes,Yes,Heavy,Otis,Oregon,United States,73,"Starvation, heart palpitations",Food,Environment,Bow and arrows
62,8,3,"Chilko Lake, British Columbia, Canada",Theresa Emmerich Kamper,40,Female,No,No,Light,Exeter,England,United Kingdom,69,"Low BMI, lost too much weight",Food,Environment,Sleeping bag
62,8,3,"Chilko Lake, British Columbia, Canada",Theresa Emmerich Kamper,40,Female,No,No,Light,Exeter,England,United Kingdom,69,"Low BMI, lost too much weight",Food,Environment,Pot
62,8,3,"Chilko Lake, British Columbia, Canada",Theresa Emmerich Kamper,40,Female,No,No,Light,Exeter,England,United Kingdom,69,"Low BMI, lost too much weight",Food,Environment,Knife
62,8,3,"Chilko Lake, British Columbia, Canada",Theresa Emmerich Kamper,40,Female,No,No,Light,Exeter,England,United Kingdom,69,"Low BMI, lost too much weight",Food,Environment,Saw
62,8,3,"Chilko Lake, British Columbia, Canada",Theresa Emmerich Kamper,40,Female,No,No,Light,Exeter,England,United Kingdom,69,"Low BMI, lost too much weight",Food,Environment,Food ration
62,8,3,"Chilko Lake, British Columbia, Canada",Theresa Emmerich Kamper,40,Female,No,No,Light,Exeter,England,United Kingdom,69,"Low BMI, lost too much weight",Food,Environment,Ferro rod
62,8,3,"Chilko Lake, British Columbia, Canada",Theresa Emmerich Kamper,40,Female,No,No,Light,Exeter,England,United Kingdom,69,"Low BMI, lost too much weight",Food,Environment,Snare wire
62,8,3,"Chilko Lake, British Columbia, Canada",Theresa Emmerich Kamper,40,Female,No,No,Light,Exeter,England,United Kingdom,69,"Low BMI, lost too much weight",Food,Environment,Fishing line and hooks
62,8,3,"Chilko Lake, British Columbia, Canada",Theresa Emmerich Kamper,40,Female,No,No,Light,Exeter,England,United Kingdom,69,"Low BMI, lost too much weight",Food,Environment,Bow and arrows
62,8,3,"Chilko Lake, British Columbia, Canada",Theresa Emmerich Kamper,40,Female,No,No,Light,Exeter,England,United Kingdom,69,"Low BMI, lost too much weight",Food,Environment,Paracord
63,8,4,"Chilko Lake, British Columbia, Canada",Colter Barnes,36,Male,No,No,Heavy,Inian Islands,Alaska,United States,67,"Low BMI, lost too much weight",Food,Environment,Sleeping bag
63,8,4,"Chilko Lake, British Columbia, Canada",Colter Barnes,36,Male,No,No,Heavy,Inian Islands,Alaska,United States,67,"Low BMI, lost too much weight",Food,Environment,Pot
63,8,4,"Chilko Lake, British Columbia, Canada",Colter Barnes,36,Male,No,No,Heavy,Inian Islands,Alaska,United States,67,"Low BMI, lost too much weight",Food,Environment,Axe
63,8,4,"Chilko Lake, British Columbia, Canada",Colter Barnes,36,Male,No,No,Heavy,Inian Islands,Alaska,United States,67,"Low BMI, lost too much weight",Food,Environment,Saw
63,8,4,"Chilko Lake, British Columbia, Canada",Colter Barnes,36,Male,No,No,Heavy,Inian Islands,Alaska,United States,67,"Low BMI, lost too much weight",Food,Environment,Tarp
63,8,4,"Chilko Lake, British Columbia, Canada",Colter Barnes,36,Male,No,No,Heavy,Inian Islands,Alaska,United States,67,"Low BMI, lost too much weight",Food,Environment,Bow and arrows
63,8,4,"Chilko Lake, British Columbia, Canada",Colter Barnes,36,Male,No,No,Heavy,Inian Islands,Alaska,United States,67,"Low BMI, lost too much weight",Food,Environment,Snare wire
63,8,4,"Chilko Lake, British Columbia, Canada",Colter Barnes,36,Male,No,No,Heavy,Inian Islands,Alaska,United States,67,"Low BMI, lost too much weight",Food,Environment,Fishing line and hooks
63,8,4,"Chilko Lake, British Columbia, Canada",Colter Barnes,36,Male,No,No,Heavy,Inian Islands,Alaska,United States,67,"Low BMI, lost too much weight",Food,Environment,Multitool
63,8,4,"Chilko Lake, British Columbia, Canada",Colter Barnes,36,Male,No,No,Heavy,Inian Islands,Alaska,United States,67,"Low BMI, lost too much weight",Food,Environment,Paracord
64,8,5,"Chilko Lake, British Columbia, Canada",Rose Anna Moore,43,Female,No,Yes,Light,Wellsboro,Pennsylvania,United States,37,"Frostbite, malnutrition",Injury,Environment,Snare wire
64,8,5,"Chilko Lake, British Columbia, Canada",Rose Anna Moore,43,Female,No,Yes,Light,Wellsboro,Pennsylvania,United States,37,"Frostbite, malnutrition",Injury,Environment,Sleeping bag
64,8,5,"Chilko Lake, British Columbia, Canada",Rose Anna Moore,43,Female,No,Yes,Light,Wellsboro,Pennsylvania,United States,37,"Frostbite, malnutrition",Injury,Environment,Multitool
